order_id,order_date,ship_date,customer_name,segment,region,product_name,category,sub_category,quantity,revenue,discount,profit
CA-2016-169838,2016-11-25,2016-11-29,Brenda Bowman,Corporate,Central,Wilson Jones International Size A4 Ring Binders,Office Supplies,Binders,1,17.3,0.0,8.304
CA-2016-169838,2016-11-25,2016-11-29,Brenda Bowman,Corporate,Central,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,Technology,Accessories,8,160.0,0.0,62.4
US-2017-128951,2017-07-15,2017-07-17,Ricardo Sperren,Corporate,South,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Office Supplies,Appliances,3,179.94,0.0,50.3832
US-2017-128951,2017-07-15,2017-07-17,Ricardo Sperren,Corporate,South,Hon 5100 Series Wood Tables,Furniture,Tables,3,872.94,0.0,157.1292
US-2017-128951,2017-07-15,2017-07-17,Ricardo Sperren,Corporate,South,Xerox 1999,Office Supplies,Paper,2,12.96,0.0,6.2208
CA-2014-102330,2014-12-29,2015-01-03,Arianne Irving,Consumer,West,Alphabetical Labels for Top Tab Filing,Office Supplies,Labels,6,88.8,0.0,44.4
CA-2014-102330,2014-12-29,2015-01-03,Arianne Irving,Consumer,West,HTC One,Technology,Phones,4,319.968,0.2,35.9964
CA-2016-118899,2016-03-22,2016-03-22,Marc Crier,Consumer,West,"Global Stack Chair with Arms, Black",Furniture,Chairs,7,167.888,0.2,14.6902
CA-2017-107958,2017-07-02,2017-07-05,Adrian Hane,Home Office,Central,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Office Supplies,Paper,5,163.96,0.2,59.4355
CA-2017-107958,2017-07-02,2017-07-05,Adrian Hane,Home Office,Central,Wilson Jones Four-Pocket Poly Binders,Office Supplies,Binders,4,5.232,0.8,-8.1096
CA-2017-151799,2017-12-14,2017-12-18,Ben Ferrer,Home Office,East,Canon PC1080F Personal Copier,Technology,Copiers,2,1199.98,0.0,467.9922
CA-2017-151799,2017-12-14,2017-12-18,Ben Ferrer,Home Office,East,Safco Industrial Shelving,Office Supplies,Storage,1,73.85,0.0,2.2155
CA-2017-151799,2017-12-14,2017-12-18,Ben Ferrer,Home Office,East,Acme Office Executive Series Stainless Steel Trimmers,Office Supplies,Supplies,3,25.71,0.0,6.6846
CA-2017-151799,2017-12-14,2017-12-18,Ben Ferrer,Home Office,East,"Acco Banker's Clasps, 5 3/4""-Long",Office Supplies,Fasteners,6,17.28,0.0,8.1216
CA-2017-151799,2017-12-14,2017-12-18,Ben Ferrer,Home Office,East,Bretford Rectangular Conference Table Tops,Furniture,Tables,2,526.582,0.3,-52.6582
CA-2016-114601,2016-08-26,2016-09-02,Andrew Allen,Consumer,Central,Xerox 1950,Office Supplies,Paper,2,11.56,0.0,5.6644
CA-2016-114601,2016-08-26,2016-09-02,Andrew Allen,Consumer,Central,ClearSounds CSC500 Amplified Spirit Phone Corded phone,Technology,Phones,3,209.97,0.0,58.7916
CA-2016-114601,2016-08-26,2016-09-02,Andrew Allen,Consumer,Central,Hon 4060 Series Tables,Furniture,Tables,4,447.84,0.0,98.5248
CA-2016-114601,2016-08-26,2016-09-02,Andrew Allen,Consumer,Central,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,Technology,Accessories,3,479.97,0.0,163.1898
CA-2016-114601,2016-08-26,2016-09-02,Andrew Allen,Consumer,Central,Newell 335,Office Supplies,Art,3,8.64,0.0,2.5056
CA-2017-100237,2017-10-15,2017-10-19,Stuart Van,Corporate,West,Avery Hi-Liter Smear-Safe Highlighters,Office Supplies,Art,2,11.68,0.0,4.2048
CA-2014-139542,2014-10-25,2014-10-29,Evan Henry,Consumer,East,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",Technology,Accessories,3,40.776,0.2,0.5097
CA-2014-139542,2014-10-25,2014-10-29,Evan Henry,Consumer,East,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Office Supplies,Binders,3,13.698,0.7,-9.5886
US-2015-142811,2015-04-02,2015-04-07,John Lucas,Consumer,West,Samsung HM1900 Bluetooth Headset,Technology,Phones,5,87.8,0.2,32.925
CA-2017-139353,2017-10-28,2017-10-30,Janet Martin,Consumer,South,"Computer Room Manger, 14""",Furniture,Furnishings,3,77.952,0.2,15.5904
CA-2017-139353,2017-10-28,2017-10-30,Janet Martin,Consumer,South,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Office Supplies,Storage,2,147.184,0.2,-29.4368
CA-2017-139353,2017-10-28,2017-10-30,Janet Martin,Consumer,South,Xerox 1936,Office Supplies,Paper,3,47.952,0.2,16.1838
CA-2014-150203,2014-12-05,2014-12-07,Joni Blumstein,Consumer,West,Fellowes 8 Outlet Superior Workstation Surge Protector,Office Supplies,Appliances,6,250.26,0.0,72.5754
US-2017-101518,2017-11-03,2017-11-08,Peter Bühler,Consumer,East,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",Technology,Accessories,3,40.776,0.2,0.5097
CA-2015-149636,2015-01-06,2015-01-12,Stefania Perrino,Corporate,West,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",Office Supplies,Paper,5,29.6,0.2,9.25
CA-2015-149636,2015-01-06,2015-01-12,Stefania Perrino,Corporate,West,Recycled Pressboard Report Cover with Reinforced Top Hinge,Office Supplies,Binders,2,1.938,0.7,-1.3566
US-2017-146213,2017-09-09,2017-09-14,Matt Connell,Corporate,West,Microsoft Wireless Mobile Mouse 4000,Technology,Accessories,4,159.96,0.0,51.1872
CA-2015-108588,2015-01-05,2015-01-10,Brooke Gillingham,Corporate,East,Newell 34,Office Supplies,Art,3,59.52,0.0,15.4752
CA-2015-108588,2015-01-05,2015-01-10,Brooke Gillingham,Corporate,East,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Envelopes,2,17.48,0.0,8.2156
CA-2015-108588,2015-01-05,2015-01-10,Brooke Gillingham,Corporate,East,Wilson Jones data.warehouse D-Ring Binders with DublLock,Office Supplies,Binders,2,13.168,0.2,4.6088
US-2017-138086,2017-04-16,2017-04-20,Jesus Ocampo,Home Office,West,Hoover Commercial SteamVac,Office Supplies,Appliances,3,40.74,0.0,12.222
CA-2015-139374,2015-09-10,2015-09-14,Alex Russell,Corporate,Central,Global Commerce Series Low-Back Swivel/Tilt Chairs,Furniture,Chairs,1,179.886,0.3,-2.5698
CA-2016-113978,2016-09-25,2016-09-29,Tony Sayre,Consumer,East,Hoover Shoulder Vac Commercial Portable Vacuum,Office Supplies,Appliances,1,286.256,0.2,17.891
CA-2016-113978,2016-09-25,2016-09-29,Tony Sayre,Consumer,East,Eldon Gobal File Keepers,Office Supplies,Storage,2,24.224,0.2,-4.8448
CA-2016-113978,2016-09-25,2016-09-29,Tony Sayre,Consumer,East,"SAFCO Commercial Wire Shelving, Black",Office Supplies,Storage,3,331.536,0.2,-82.884
US-2015-150231,2015-03-16,2015-03-20,Jim Kriz,Home Office,East,Avery Hi-Liter Smear-Safe Highlighters,Office Supplies,Art,3,17.52,0.0,6.3072
CA-2016-106915,2016-11-26,2016-12-02,George Ashbrook,Consumer,Central,DIXON Ticonderoga Erasable Checking Pencils,Office Supplies,Art,4,17.856,0.2,4.2408
US-2016-109260,2016-09-26,2016-10-01,Tanja Norvell,Home Office,South,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),Technology,Accessories,3,431.976,0.2,-75.5958
CA-2017-104850,2017-06-13,2017-06-19,Tamara Willingham,Home Office,West,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,Chairs,4,291.136,0.2,-25.4744
CA-2017-140508,2017-09-18,2017-09-21,Pete Armstrong,Home Office,Central,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Office Supplies,Envelopes,4,114.848,0.2,35.89
CA-2017-143294,2017-06-02,2017-06-08,John Dryer,Consumer,Central,Xerox 1977,Office Supplies,Paper,2,10.688,0.2,3.7408
CA-2016-165673,2016-05-15,2016-05-19,Michael Nguyen,Consumer,East,"TOPS Voice Message Log Book, Flash Format",Office Supplies,Paper,4,15.232,0.2,5.5216
CA-2017-134418,2017-09-15,2017-09-20,Gene McClure,Consumer,West,BIC Brite Liner Highlighters,Office Supplies,Art,3,12.42,0.0,5.2164
US-2016-106313,2016-08-22,2016-08-26,Deirdre Greer,Corporate,West,Xerox 202,Office Supplies,Paper,3,19.44,0.0,9.3312
CA-2014-105872,2014-05-30,2014-06-06,James Galang,Consumer,East,Wilson Jones Legal Size Ring Binders,Office Supplies,Binders,4,70.368,0.2,26.388
CA-2017-108287,2017-12-18,2017-12-20,Alex Grayson,Consumer,South,Newell 310,Office Supplies,Art,9,12.672,0.2,1.4256
CA-2017-141103,2017-07-30,2017-08-06,Jay Fein,Consumer,East,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,Technology,Phones,5,89.95,0.0,43.176
CA-2014-154781,2014-11-21,2014-11-26,Steve Carroll,Home Office,West,Tops Wirebound Message Log Books,Office Supplies,Paper,2,6.58,0.0,3.0268
CA-2014-154781,2014-11-21,2014-11-26,Steve Carroll,Home Office,West,Kensington Expert Mouse Optical USB Trackball for PC or Mac,Technology,Accessories,1,94.99,0.0,28.497
CA-2015-147816,2015-09-24,2015-09-26,Carlos Meador,Consumer,West,Samsung HM1900 Bluetooth Headset,Technology,Phones,2,35.12,0.2,13.17
CA-2017-105326,2017-08-20,2017-08-27,Kean Thornton,Consumer,West,Xerox 203,Office Supplies,Paper,4,25.92,0.0,12.4416
CA-2016-133613,2016-06-17,2016-06-22,Christine Phan,Corporate,East,Ibico Presentation Index for Binding Systems,Office Supplies,Binders,2,7.96,0.0,3.7412
CA-2016-133613,2016-06-17,2016-06-22,Christine Phan,Corporate,East,Wireless Extenders zBoost YX545 SOHO Signal Booster,Technology,Phones,3,566.97,0.0,153.0819
CA-2016-133613,2016-06-17,2016-06-22,Christine Phan,Corporate,East,Newell 35,Office Supplies,Art,3,9.84,0.0,2.8536
CA-2015-109113,2015-12-19,2015-12-23,Eileen Kiefer,Home Office,Central,Maxell 4.7GB DVD+RW 3/Pack,Technology,Accessories,2,25.488,0.2,4.779
CA-2015-156153,2015-05-31,2015-06-02,Carl Weiss,Home Office,East,Bagged Rubber Bands,Office Supplies,Fasteners,6,7.56,0.0,0.3024
CA-2015-133242,2015-06-18,2015-06-24,Keith Herrera,Consumer,South,"Seth Thomas 8 1/2"" Cubicle Clock",Furniture,Furnishings,3,60.84,0.0,19.4688
CA-2015-133242,2015-06-18,2015-06-24,Keith Herrera,Consumer,South,Tennsco Double-Tier Lockers,Office Supplies,Storage,2,450.04,0.0,58.5052
CA-2015-133242,2015-06-18,2015-06-24,Keith Herrera,Consumer,South,Wilson Jones International Size A4 Ring Binders,Office Supplies,Binders,2,34.6,0.0,16.608
CA-2015-133242,2015-06-18,2015-06-24,Keith Herrera,Consumer,South,Cisco SPA301,Technology,Phones,3,467.97,0.0,140.391
CA-2015-133242,2015-06-18,2015-06-24,Keith Herrera,Consumer,South,JM Magazine Binder,Office Supplies,Binders,2,33.02,0.0,15.8496
CA-2015-158323,2015-11-30,2015-12-03,Ann Blume,Corporate,South,Dana Swing-Arm Lamps,Furniture,Furnishings,2,17.088,0.2,1.068
CA-2015-161795,2015-12-21,2015-12-23,Adam Hart,Corporate,East,"OIC #2 Pencils, Medium Soft",Office Supplies,Art,2,3.008,0.2,0.3384
CA-2017-100902,2017-11-17,2017-11-21,Clytie Kelty,Consumer,South,Xerox 1938,Office Supplies,Paper,7,268.24,0.2,93.884
CA-2017-100902,2017-11-17,2017-11-21,Clytie Kelty,Consumer,South,Plantronics S12 Corded Telephone Headset System,Technology,Accessories,5,431.16,0.2,107.79
CA-2017-112844,2017-11-13,2017-11-16,Stefania Perrino,Corporate,East,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",Technology,Phones,4,43.6,0.0,12.208
CA-2017-112844,2017-11-13,2017-11-16,Stefania Perrino,Corporate,East,"Deflect-o EconoMat Nonstudded, No Bevel Mat",Furniture,Furnishings,3,154.95,0.0,30.99
CA-2016-158925,2016-10-24,2016-10-28,Jennifer Patt,Corporate,Central,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Office Supplies,Paper,3,15.552,0.2,5.4432
CA-2014-155390,2014-12-06,2014-12-11,Barry Gonzalez,Consumer,South,Xerox 1909,Office Supplies,Paper,2,42.208,0.2,13.7176
CA-2017-123071,2017-12-03,2017-12-06,Clay Cheatham,Consumer,Central,Xerox 1998,Office Supplies,Paper,2,10.368,0.2,3.6288
CA-2017-156391,2017-09-26,2017-09-28,Sara Luxemburg,Home Office,West,Prang Drawing Pencil Set,Office Supplies,Art,1,2.224,0.2,0.556
CA-2015-103093,2015-02-03,2015-02-07,Frank Olsen,Consumer,South,Staple envelope,Office Supplies,Envelopes,9,74.52,0.0,35.0244
US-2017-118941,2017-08-12,2017-08-12,Brenda Bowman,Corporate,East,Newell 312,Office Supplies,Art,3,17.52,0.0,5.256
US-2017-118941,2017-08-12,2017-08-12,Brenda Bowman,Corporate,East,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Furniture,Chairs,5,1779.9,0.0,373.779
US-2017-118941,2017-08-12,2017-08-12,Brenda Bowman,Corporate,East,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Office Supplies,Art,5,219.9,0.0,59.373
CA-2015-169299,2015-08-24,2015-08-26,Denny Ordway,Consumer,West,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Office Supplies,Art,3,7.152,0.2,0.7152
CA-2017-154088,2017-11-12,2017-11-17,Larry Blacks,Consumer,South,Xerox 1968,Office Supplies,Paper,5,26.72,0.2,9.352
CA-2016-155978,2016-08-01,2016-08-01,Thomas Seio,Corporate,West,Apple iPhone 5,Technology,Phones,2,1039.728,0.2,90.9762
CA-2016-155978,2016-08-01,2016-08-01,Thomas Seio,Corporate,West,Belkin F5C206VTEL 6 Outlet Surge,Office Supplies,Appliances,2,45.96,0.0,13.788
CA-2016-108196,2016-11-25,2016-12-02,Cindy Stewart,Consumer,East,GBC Ibimaster 500 Manual ProClick Binding System,Office Supplies,Binders,2,456.588,0.7,-304.392
CA-2016-108196,2016-11-25,2016-12-02,Cindy Stewart,Consumer,East,Cubify CubeX 3D Printer Double Head Print,Technology,Machines,5,4499.985,0.7,-6599.978
CA-2016-108196,2016-11-25,2016-12-02,Cindy Stewart,Consumer,East,NETGEAR RangeMax WNR1000 Wireless Router,Technology,Accessories,3,59.976,0.2,11.9952
CA-2016-152800,2016-04-13,2016-04-15,Susan Pistek,Consumer,West,Poly String Tie Envelopes,Office Supplies,Envelopes,3,6.12,0.0,2.8764
CA-2014-166961,2014-12-27,2014-12-31,Cynthia Delaney,Home Office,West,Staple holder,Office Supplies,Appliances,1,10.98,0.0,2.9646
CA-2014-166961,2014-12-27,2014-12-31,Cynthia Delaney,Home Office,West,Staples,Office Supplies,Fasteners,3,7.86,0.0,3.6156
CA-2014-166961,2014-12-27,2014-12-31,Cynthia Delaney,Home Office,West,Advantus Rolling Storage Box,Office Supplies,Storage,3,51.45,0.0,13.8915
CA-2014-166961,2014-12-27,2014-12-31,Cynthia Delaney,Home Office,West,GBC VeloBind Cover Sets,Office Supplies,Binders,3,37.056,0.2,13.896
CA-2016-139381,2016-04-18,2016-04-22,Roy Französisch,Consumer,South,Eureka The Boss Cordless Rechargeable Stick Vac,Office Supplies,Appliances,4,203.92,0.0,55.0584
CA-2016-139381,2016-04-18,2016-04-22,Roy Französisch,Consumer,South,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",Technology,Phones,4,29.56,0.0,7.9812
CA-2015-132136,2015-03-08,2015-03-12,Frank Olsen,Consumer,Central,Avery Premier Heavy-Duty Binder with Round Locking Rings,Office Supplies,Binders,3,8.568,0.8,-14.5656
CA-2016-162236,2016-11-04,2016-11-06,Elpida Rittenbach,Corporate,South,Eldon Portable Mobile Manager,Office Supplies,Storage,2,45.248,0.2,3.9592
CA-2016-162236,2016-11-04,2016-11-06,Elpida Rittenbach,Corporate,South,BPI Conference Tables,Furniture,Tables,10,876.3,0.4,-292.1
CA-2016-162236,2016-11-04,2016-11-06,Elpida Rittenbach,Corporate,South,Premier Electric Letter Opener,Office Supplies,Supplies,2,185.376,0.2,-34.758
US-2014-111353,2014-11-29,2014-12-06,Philip Brown,Consumer,East,Avery 485,Office Supplies,Labels,2,25.06,0.0,11.7782
US-2016-117037,2016-05-17,2016-05-20,Luke Weiss,Consumer,Central,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Office Supplies,Binders,1,2.89,0.8,-4.7685
US-2016-117037,2016-05-17,2016-05-20,Luke Weiss,Consumer,Central,Acco Hot Clips Clips to Go,Office Supplies,Fasteners,3,7.896,0.2,2.4675
US-2016-117037,2016-05-17,2016-05-20,Luke Weiss,Consumer,Central,Flat Face Poster Frame,Furniture,Furnishings,3,22.608,0.6,-10.1736
US-2016-117037,2016-05-17,2016-05-20,Luke Weiss,Consumer,Central,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",Office Supplies,Paper,8,30.528,0.2,9.54
CA-2017-160801,2017-09-19,2017-09-19,Frank Gastineau,Home Office,East,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Office Supplies,Binders,3,4.842,0.7,-3.3894
CA-2016-108364,2016-12-19,2016-12-24,Barry Pond,Corporate,Central,Wilson Jones Easy Flow II Sheet Lifters,Office Supplies,Binders,5,1.8,0.8,-2.88
CA-2017-169362,2017-10-12,2017-10-15,Sung Pak,Corporate,Central,Logitech Wireless Touch Keyboard K400,Technology,Accessories,2,39.984,0.2,-1.4994
CA-2015-127481,2015-12-12,2015-12-15,Jonathan Doherty,Corporate,West,Xerox 1930,Office Supplies,Paper,5,32.4,0.0,15.876
CA-2015-127481,2015-12-12,2015-12-15,Jonathan Doherty,Corporate,West,Xerox 1916,Office Supplies,Paper,2,97.88,0.0,48.94
CA-2015-112711,2015-07-12,2015-07-18,Fred McMath,Consumer,Central,Vtech CS6719,Technology,Phones,4,307.168,0.2,30.7168
US-2015-145121,2015-10-02,2015-10-06,Michael Paige,Corporate,East,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",Office Supplies,Binders,5,26.9,0.0,13.181
CA-2017-166184,2017-03-24,2017-03-27,Harold Ryan,Corporate,East,"#10 White Business Envelopes,4 1/8 x 9 1/2",Office Supplies,Envelopes,3,47.01,0.0,22.0947
CA-2017-166184,2017-03-24,2017-03-27,Harold Ryan,Corporate,East,Samsung Galaxy S4 Mini,Technology,Phones,1,469.99,0.0,136.2971
CA-2017-166184,2017-03-24,2017-03-27,Harold Ryan,Corporate,East,Global Deluxe Steno Chair,Furniture,Chairs,3,207.846,0.1,2.3094
CA-2017-157413,2017-06-01,2017-06-06,Barry Weirich,Consumer,East,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Office Supplies,Storage,3,324.744,0.2,-77.1267
CA-2014-143637,2014-03-24,2014-03-29,Maurice Satty,Consumer,West,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Furniture,Furnishings,2,40.48,0.0,14.5728
CA-2015-102260,2015-09-22,2015-09-26,Sanjit Jacobs,Home Office,South,Avery 510,Office Supplies,Labels,4,12.0,0.2,4.2
CA-2015-102260,2015-09-22,2015-09-26,Sanjit Jacobs,Home Office,South,Tennsco Double-Tier Lockers,Office Supplies,Storage,4,720.064,0.2,-63.0056
CA-2015-102260,2015-09-22,2015-09-26,Sanjit Jacobs,Home Office,South,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",Office Supplies,Storage,1,25.424,0.2,-4.767
CA-2015-102260,2015-09-22,2015-09-26,Sanjit Jacobs,Home Office,South,Newell 310,Office Supplies,Art,2,2.816,0.2,0.3168
CA-2015-102260,2015-09-22,2015-09-26,Sanjit Jacobs,Home Office,South,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",Office Supplies,Binders,2,3.204,0.7,-2.5632
US-2016-137295,2016-01-08,2016-01-13,Vivek Sundaresam,Consumer,South,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",Office Supplies,Binders,7,30.828,0.7,-24.6624
US-2016-137295,2016-01-08,2016-01-13,Vivek Sundaresam,Consumer,South,Newell 319,Office Supplies,Art,3,47.616,0.2,5.952
US-2016-137295,2016-01-08,2016-01-13,Vivek Sundaresam,Consumer,South,Avaya 5410 Digital phone,Technology,Phones,2,108.784,0.2,10.8784
CA-2016-134334,2016-02-14,2016-02-15,Dave Kipp,Consumer,East,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",Office Supplies,Paper,1,4.77,0.0,2.1465
CA-2016-134334,2016-02-14,2016-02-15,Dave Kipp,Consumer,East,Economy #2 Pencils,Office Supplies,Art,3,7.98,0.0,2.0748
CA-2016-134334,2016-02-14,2016-02-15,Dave Kipp,Consumer,East,Bevis Boat-Shaped Conference Table,Furniture,Tables,3,550.431,0.3,-47.1798
CA-2016-134334,2016-02-14,2016-02-15,Dave Kipp,Consumer,East,Regeneration Desk Collection,Furniture,Furnishings,6,10.56,0.0,4.6464
US-2017-109316,2017-06-08,2017-06-10,Maureen Gastineau,Home Office,West,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Furniture,Bookcases,2,1497.666,0.15,140.9568
US-2017-109316,2017-06-08,2017-06-10,Maureen Gastineau,Home Office,West,Shocksock Galaxy S4 Armband,Technology,Phones,2,17.52,0.2,-3.504
CA-2016-138478,2016-10-21,2016-10-26,Dennis Pardue,Home Office,West,Panasonic KP-150 Electric Pencil Sharpener,Office Supplies,Art,3,113.22,0.0,29.4372
CA-2016-138478,2016-10-21,2016-10-26,Dennis Pardue,Home Office,West,Xerox 193,Office Supplies,Paper,6,35.88,0.0,17.5812
CA-2016-138478,2016-10-21,2016-10-26,Dennis Pardue,Home Office,West,Ibico EPK-21 Electric Binding System,Office Supplies,Binders,3,4535.976,0.2,1644.2913
CA-2017-150469,2017-01-26,2017-01-30,Caroline Jumper,Consumer,West,Binder Clips by OIC,Office Supplies,Fasteners,8,11.84,0.0,5.6832
CA-2017-152436,2017-12-08,2017-12-10,Carl Weiss,Home Office,East,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",Office Supplies,Storage,6,592.74,0.0,160.0398
CA-2016-169334,2016-10-21,2016-10-24,Giulietta Weimer,Consumer,South,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",Office Supplies,Storage,9,111.672,0.2,6.9795
US-2014-115413,2014-08-26,2014-09-01,Paul Prost,Home Office,East,Newell 340,Office Supplies,Art,3,8.64,0.0,2.5056
US-2014-115413,2014-08-26,2014-09-01,Paul Prost,Home Office,East,Plantronics Audio 478 Stereo USB Headset,Technology,Accessories,3,149.97,0.0,52.4895
CA-2014-125150,2014-05-16,2014-05-23,Pauline Webber,Corporate,West,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",Furniture,Chairs,5,232.88,0.2,17.466
CA-2015-127327,2015-02-03,2015-02-07,Pauline Webber,Corporate,East,"Global Fabric Manager's Chair, Dark Gray",Furniture,Chairs,1,90.882,0.1,15.147
CA-2017-117114,2017-10-31,2017-11-05,Craig Yedwab,Corporate,Central,ClearOne Communications CHAT 70 OC Speaker Phone,Technology,Phones,4,508.768,0.2,38.1576
CA-2017-117114,2017-10-31,2017-11-05,Craig Yedwab,Corporate,Central,"#10 Gummed Flap White Envelopes, 100/Box",Office Supplies,Envelopes,3,9.912,0.2,3.2214
CA-2015-137302,2015-04-26,2015-05-01,Bart Watters,Corporate,West,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,Furniture,Chairs,3,63.936,0.2,6.3936
CA-2015-137302,2015-04-26,2015-05-01,Bart Watters,Corporate,West,Newell 345,Office Supplies,Art,3,59.52,0.0,15.4752
CA-2015-137302,2015-04-26,2015-05-01,Bart Watters,Corporate,West,RCA ViSYS 25825 Wireless digital phone,Technology,Phones,3,311.976,0.2,38.997
CA-2015-137302,2015-04-26,2015-05-01,Bart Watters,Corporate,West,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,Binders,3,50.352,0.2,17.6232
CA-2016-112382,2016-05-09,2016-05-13,Mick Brown,Consumer,Central,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Technology,Phones,2,19.136,0.2,1.9136
CA-2015-128958,2015-01-24,2015-01-28,Cyra Reiten,Home Office,South,Crayola Colored Pencils,Office Supplies,Art,5,13.12,0.2,2.132
CA-2015-106257,2015-04-13,2015-04-17,Eugene Barchas,Consumer,West,"Iceberg OfficeWorks 42"" Round Tables",Furniture,Tables,2,241.568,0.2,-15.098
CA-2015-106257,2015-04-13,2015-04-17,Eugene Barchas,Consumer,West,Polycom CX600 IP Phone VoIP phone,Technology,Phones,2,479.92,0.2,41.993
CA-2015-149083,2015-09-25,2015-09-30,Sally Hughsby,Corporate,West,Global Super Steno Chair,Furniture,Chairs,4,307.136,0.2,-11.5176
CA-2015-149083,2015-09-25,2015-09-30,Sally Hughsby,Corporate,West,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",Office Supplies,Labels,2,12.6,0.0,5.796
CA-2015-149083,2015-09-25,2015-09-30,Sally Hughsby,Corporate,West,Logitech G602 Wireless Gaming Mouse,Technology,Accessories,2,159.98,0.0,57.5928
US-2014-137869,2014-03-28,2014-04-02,Christina VanderZanden,Consumer,Central,Poly String Tie Envelopes,Office Supplies,Envelopes,3,6.12,0.0,2.8764
US-2014-137869,2014-03-28,2014-04-02,Christina VanderZanden,Consumer,Central,Hon 94000 Series Round Tables,Furniture,Tables,4,1184.72,0.0,106.6248
CA-2016-116603,2016-07-17,2016-07-22,Annie Thurman,Consumer,East,Belkin F5C206VTEL 6 Outlet Surge,Office Supplies,Appliances,2,45.96,0.0,13.788
CA-2014-158470,2014-04-19,2014-04-23,Allen Goldenen,Consumer,South,GBC Durable Plastic Covers,Office Supplies,Binders,3,58.05,0.0,26.703
CA-2014-158470,2014-04-19,2014-04-23,Allen Goldenen,Consumer,South,Xerox 232,Office Supplies,Paper,11,71.28,0.0,34.2144
US-2017-123834,2017-07-21,2017-07-25,Gene McClure,Consumer,Central,Hon 61000 Series Interactive Training Tables,Furniture,Tables,4,124.404,0.3,-21.3264
CA-2015-125976,2015-09-27,2015-10-02,Jamie Kunitz,Consumer,South,Xerox 1988,Office Supplies,Paper,5,154.9,0.0,69.705
CA-2015-125976,2015-09-27,2015-10-02,Jamie Kunitz,Consumer,South,Cisco SPA301,Technology,Phones,12,1871.88,0.0,561.564
CA-2016-128706,2016-02-27,2016-03-02,Don Weiss,Consumer,Central,DAX Two-Tone Silver Metal Document Frame,Furniture,Furnishings,2,16.192,0.6,-6.8816
CA-2016-104311,2016-05-02,2016-05-06,Adam Shillingsburg,Consumer,Central,Akro Stacking Bins,Office Supplies,Storage,3,18.936,0.2,-3.7872
CA-2016-104311,2016-05-02,2016-05-06,Adam Shillingsburg,Consumer,Central,Sterilite Show Offs Storage Containers,Office Supplies,Storage,3,12.672,0.2,-3.168
CA-2016-104311,2016-05-02,2016-05-06,Adam Shillingsburg,Consumer,Central,Avery 502,Office Supplies,Labels,2,5.04,0.2,1.764
CA-2014-169649,2014-12-09,2014-12-15,Thomas Seio,Corporate,Central,Astroparche Fine Business Paper,Office Supplies,Paper,2,8.448,0.2,2.9568
